ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
1144505.0,24.2,-30.4,1997.0,1997-01-01,1997-12-31,Landsat-5,,9202.301332675223,10258.677443237908,11675.41609081935,14663.634501480748,17715.354886475816,15088.538499506416,5440.0
1144508.0,26.41611,-25.05806,1997.0,1997-01-01,1997-12-31,Landsat-5,,9390.954433497534,10505.591871921182,11854.489162561575,14847.10960591133,18287.495320197042,15544.38645320197,5440.0
1144506.0,25.47333,-28.18333,1997.0,1997-01-01,1997-12-31,Landsat-5,,9118.51415907412,10431.250184683575,11170.33366165969,15851.198227037676,16715.58877123861,12941.330952967248,5440.0
1144510.0,27.19667,-28.84333,1997.0,1997-01-01,1997-12-31,Landsat-5,,9757.75628388369,10693.533760473141,11609.686791522921,13412.111631345491,16626.80803351405,12789.481025135537,5440.0
1144509.0,26.49,-26.01333,1997.0,1997-01-01,1997-12-31,Landsat-5,,8986.860803153486,9854.371520078836,10842.549642769154,12692.958117763,16226.862034983986,13297.65410199557,5440.0
1144512.0,28.17472,-31.46917,1997.0,1997-01-01,1997-12-31,Landsat-5,,8387.31987195272,8751.752524008863,9241.607485840927,11273.516867766559,11317.3373553312,9714.82935237626,5440.0
1144514.0,29.76,-22.74,1997.0,1997-01-01,1997-12-31,Landsat-5,,8782.691607186809,9785.158749692348,10186.258921978833,13933.94905242432,15509.992124046275,12600.296578882599,5440.0
1144516.0,30.15694,-23.02389,1997.0,1997-01-01,1997-12-31,Landsat-5,,9267.78748144483,10476.340425531915,11344.582137555664,18921.44779811974,19548.621474517564,14623.384215734784,5440.0
1144515.0,30.10556,-28.30167,1997.0,1997-01-01,1997-12-31,Landsat-5,,9153.616144161937,10083.042705504813,9954.679338434957,15766.730190076527,14340.220439397677,11518.238953344855,5440.0
1144517.0,30.35194,-25.23028,1997.0,1997-01-01,1997-12-31,Landsat-5,,8700.63037037037,9805.700987654322,9608.020987654321,23038.9,15064.686172839505,10906.254567901235,5440.0
1144513.0,28.87361,-25.41833,1997.0,1997-01-01,1997-12-31,Landsat-5,,9958.345898004436,11390.374476472034,12803.968218773096,15276.42522788864,19246.86844050258,15786.103720128109,5440.0
1144519.0,30.80556,-25.28806,1997.0,1997-01-01,1997-12-31,Landsat-5,,7810.547571853319,8088.198463825569,7984.092913776016,15422.510406342913,9944.671456888007,8217.262388503468,5440.0
1144511.0,27.815,-31.31444,1997.0,1997-01-01,1997-12-31,Landsat-5,,9892.675123152707,11323.589901477833,12846.063793103449,17192.211822660098,18054.342610837437,13911.859605911332,5440.0
1144518.0,30.36333,-28.35833,1997.0,1997-01-01,1997-12-31,Landsat-5,,9154.28878458498,10247.820652173916,10306.85597826087,16391.179100790516,16512.632658102768,12728.5956027668,5440.0
1144520.0,30.87417,-25.34361,1997.0,1997-01-01,1997-12-31,Landsat-5,,8390.438285291944,8941.680955900469,8885.349839862034,17375.48090662725,14069.558758314855,10757.898250800688,5440.0
1144523.0,32.33,-19.55,1997.0,1997-01-01,1997-12-31,Landsat-5,,9756.053707809804,11361.112835673817,12857.932495688594,16783.587336782464,21314.627494456767,17696.525745257455,5440.0
1144521.0,31.435,-28.89,1997.0,1997-01-01,1997-12-31,Landsat-5,,9129.697097494416,10185.193004217314,10310.098238650458,15719.25601587695,16232.894815182335,12590.259240883153,5440.0
1144522.0,29.42,-16.87,1997.0,1997-01-01,1997-12-31,Landsat-5,,10698.902764067127,11747.736179664365,12733.410908193486,15399.075518262589,19126.802319842052,14919.275419545904,5440.0
1144538.0,-7.425,5.85,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144524.0,32.82,-18.87,1997.0,1997-01-01,1997-12-31,Landsat-5,,8721.337487283825,9642.336469989827,10277.86876907426,15703.797558494402,17134.850966429294,13582.747711088505,5440.0
1144539.0,-1.66667,6.66667,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144529.0,152.85,-26.183333333333337,1997.0,1997-01-01,1997-12-31,Landsat-5,,8183.675318066157,8768.202798982189,8795.081424936387,15351.908142493636,12070.207633587788,9348.435114503814,5440.0
1144540.0,37.698611,-0.452778,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144531.0,-122.56111111111112,49.263888888888886,1997.0,1997-01-01,1997-12-31,Landsat-5,,7560.013044548364,7969.193453113463,7883.999507752894,12706.446714250555,8784.942653211914,7839.085897120354,5441.795717450162
1144536.0,32.575,-25.066111,1997.0,1997-01-01,1997-12-31,Landsat-5,,9111.270570418981,9761.712518929837,9941.840989399296,15054.373296314994,14870.007067137809,11951.357142857141,5440.0
1144533.0,-17.87388888888889,65.72944444444444,1997.0,1997-01-01,1997-12-31,Landsat-5,,8927.854728074473,9767.971337579618,9833.775600195986,15242.790788829005,14073.742038216562,10973.997305242527,5440.0
1144545.0,36.433889,-0.818333,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144537.0,-5.416667,15.383333,1997.0,1997-01-01,1997-12-31,Landsat-5,,11589.092834277277,13841.605269638021,16061.509480423547,18513.069441024378,22956.56882541246,21097.948534843643,5440.0
1144541.0,17.5,-19.55,1997.0,1997-01-01,1997-12-31,Landsat-5,,9073.925999503352,9661.662776260244,10169.47405016141,14762.172336727092,14487.77824683387,11577.24832381425,5440.0
1144532.0,-18.247777777777777,65.77416666666667,1997.0,1997-01-01,1997-12-31,Landsat-5,,9071.058635917565,10257.83586849853,9974.975466143278,22167.7014229637,16073.882482826304,11517.145731108929,5440.0
1144543.0,30.783333,-29.066667,1997.0,1997-01-01,1997-12-31,Landsat-5,,7966.459332509271,8554.007416563658,8350.084301606923,15409.95377008653,11550.648207663784,9238.525092707048,5440.0
